,id,contractId,contractType,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
0,,2021053105001360,,KLBSL,37,16,80,1655.0,132400.0,2021-05-31,30215699,694,Swarna Laxmi Securities Pvt. Ltd.,Primo Securities (PVT) Ltd.,2021-05-31T14:59:59.679583,Kisan Lagubitta Bittiya Sanstha Limited
1,,2021053105001359,,SHL,58,38,100,240.0,24000.0,2021-05-31,30214551,147,Naasa Securities Co. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2021-05-31T14:59:41.165067,Soaltee Hotel Limited
2,,2021053105001358,,KLBSL,7,7,50,1656.0,82800.0,2021-05-31,30213796,694,J.F. Securites (PVT) Ltd.,J.F. Securites (PVT) Ltd.,2021-05-31T14:59:30.475507,Kisan Lagubitta Bittiya Sanstha Limited
3,,2021053105001357,,SHL,43,38,161,240.0,38640.0,2021-05-31,30212646,147,South Asian Bulls Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2021-05-31T14:59:12.062916,Soaltee Hotel Limited
4,,2021053105001356,,SHL,43,38,189,240.0,45360.0,2021-05-31,30212637,147,South Asian Bulls Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2021-05-31T14:59:12.062148,Soaltee Hotel Limited
5,,2021053105001355,,SHL,56,38,121,240.0,29040.0,2021-05-31,30212217,147,Sri Hari Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2021-05-31T14:59:05.380709,Soaltee Hotel Limited
6,,2021053105001354,,SHL,56,25,100,240.0,24000.0,2021-05-31,30212210,147,Sri Hari Securities Pvt. Ltd.,Sweta Securities Private Limited,2021-05-31T14:59:05.380053,Soaltee Hotel Limited
7,,2021053105001353,,SHL,56,42,200,240.0,48000.0,2021-05-31,30212198,147,Sri Hari Securities Pvt. Ltd.,Sani Securities Company Ltd.,2021-05-31T14:59:05.379409,Soaltee Hotel Limited
8,,2021053105001352,,SHL,56,43,141,240.0,33840.0,2021-05-31,30212188,147,Sri Hari Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T14:59:05.378582,Soaltee Hotel Limited
9,,2021053105001351,,SHL,21,43,100,240.0,24000.0,2021-05-31,30212181,147,Midas Stock Broking Company Private Limited,South Asian Bulls Pvt. Ltd.,2021-05-31T14:59:05.347011,Soaltee Hotel Limited
10,,2021053105001350,,SHL,42,43,200,240.0,48000.0,2021-05-31,30212026,147,Sani Securities Company Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T14:59:03.250428,Soaltee Hotel Limited
11,,2021053105001349,,SHL,49,43,100,240.0,24000.0,2021-05-31,30211633,147,Online Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T14:58:54.551118,Soaltee Hotel Limited
12,,2021053105001348,,SHL,34,43,150,240.0,36000.0,2021-05-31,30210952,147,Vision Securities Pvt. Ltd,South Asian Bulls Pvt. Ltd.,2021-05-31T14:58:40.860497,Soaltee Hotel Limited
13,,2021053105001347,,SHL,34,33,250,240.0,60000.0,2021-05-31,30210947,147,Vision Securities Pvt. Ltd,Dakshinkali Investment & Securities Pvt. Ltd.,2021-05-31T14:58:40.859903,Soaltee Hotel Limited
14,,2021053105001346,,SHL,34,48,600,240.0,144000.0,2021-05-31,30210942,147,Vision Securities Pvt. Ltd,Trishakti Securities Public Limited,2021-05-31T14:58:40.85911,Soaltee Hotel Limited
15,,2021053105001345,,SHL,5,48,200,240.0,48000.0,2021-05-31,30209607,147,Market Securities & Exchange (PVT) Ltd.,Trishakti Securities Public Limited,2021-05-31T14:58:14.251988,Soaltee Hotel Limited
16,,2021053105001344,,KLBSL,34,52,11,1667.0,18337.0,2021-05-31,30209203,694,Vision Securities Pvt. Ltd,Sundhara Securities Limited,2021-05-31T14:58:01.022584,Kisan Lagubitta Bittiya Sanstha Limited
17,,2021053105001343,,SHL,49,48,20,240.0,4800.0,2021-05-31,30208993,147,Online Securities Pvt. Ltd.,Trishakti Securities Public Limited,2021-05-31T14:57:59.687491,Soaltee Hotel Limited
18,,2021053105001342,,SHL,52,48,100,240.0,24000.0,2021-05-31,30208991,147,Sundhara Securities Limited,Trishakti Securities Public Limited,2021-05-31T14:57:59.686959,Soaltee Hotel Limited
19,,2021053105001341,,SHL,57,48,100,240.0,24000.0,2021-05-31,30208620,147,Aryatara Investment & Securities,Trishakti Securities Public Limited,2021-05-31T14:57:54.258397,Soaltee Hotel Limited
20,,2021053105001340,,SHL,41,48,100,240.0,24000.0,2021-05-31,30208865,147,Linch Stock Market Ltd.,Trishakti Securities Public Limited,2021-05-31T14:57:52.54196,Soaltee Hotel Limited
21,,2021053105001339,,SHL,6,48,100,240.0,24000.0,2021-05-31,30208274,147,Agrawal Securities (PVT) Ltd.,Trishakti Securities Public Limited,2021-05-31T14:57:45.111561,Soaltee Hotel Limited
22,,2021053105001338,,SHL,58,48,130,240.0,31200.0,2021-05-31,30208481,147,Naasa Securities Co. Ltd.,Trishakti Securities Public Limited,2021-05-31T14:57:39.973405,Soaltee Hotel Limited
23,,2021053105001337,,SHL,42,48,250,240.0,60000.0,2021-05-31,30207998,147,Sani Securities Company Ltd.,Trishakti Securities Public Limited,2021-05-31T14:57:30.122298,Soaltee Hotel Limited
24,,2021053105001336,,SHL,49,25,200,240.0,48000.0,2021-05-31,30207824,147,Online Securities Pvt. Ltd.,Sweta Securities Private Limited,2021-05-31T14:57:28.617143,Soaltee Hotel Limited
25,,2021053105001335,,SHL,43,21,150,239.0,35850.0,2021-05-31,30207306,147,South Asian Bulls Pvt. Ltd.,Midas Stock Broking Company Private Limited,2021-05-31T14:57:17.314714,Soaltee Hotel Limited
26,,2021053105001334,,SHL,57,21,100,239.0,23900.0,2021-05-31,30207303,147,Aryatara Investment & Securities,Midas Stock Broking Company Private Limited,2021-05-31T14:57:17.313865,Soaltee Hotel Limited
27,,2021053105001333,,SHL,6,25,200,240.0,48000.0,2021-05-31,30205969,147,Agrawal Securities (PVT) Ltd.,Sweta Securities Private Limited,2021-05-31T14:56:43.138799,Soaltee Hotel Limited
28,,2021053105001332,,KLBSL,37,57,10,1653.0,16530.0,2021-05-31,30205850,694,Swarna Laxmi Securities Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:56:42.326928,Kisan Lagubitta Bittiya Sanstha Limited
29,,2021053105001331,,SHL,22,25,200,240.0,48000.0,2021-05-31,30205006,147,Siprabi Securities Pvt. Ltd.,Sweta Securities Private Limited,2021-05-31T14:56:16.639582,Soaltee Hotel Limited
30,,2021053105001330,,SHL,50,34,100,239.0,23900.0,2021-05-31,30204854,147,Cristal Kanchanjanga Securites Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T14:56:16.036498,Soaltee Hotel Limited
31,,2021053105001329,,KLBSL,37,57,90,1653.0,148770.0,2021-05-31,30204616,694,Swarna Laxmi Securities Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:56:13.887856,Kisan Lagubitta Bittiya Sanstha Limited
32,,2021053105001328,,SHL,49,43,740,239.0,176860.0,2021-05-31,30204664,147,Online Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2021-05-31T14:56:10.664702,Soaltee Hotel Limited
33,,2021053105001327,,SHL,49,8,260,239.0,62140.0,2021-05-31,30204649,147,Online Securities Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2021-05-31T14:56:10.664016,Soaltee Hotel Limited
34,,2021053105001326,,SHL,22,8,200,239.0,47800.0,2021-05-31,30204471,147,Siprabi Securities Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2021-05-31T14:56:06.148328,Soaltee Hotel Limited
35,,2021053105001325,,SHL,28,8,140,239.0,33460.0,2021-05-31,30203416,147,Shree Krishna Securities Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2021-05-31T14:55:40.897201,Soaltee Hotel Limited
36,,2021053105001324,,SHL,58,8,100,239.0,23900.0,2021-05-31,30203403,147,Naasa Securities Co. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2021-05-31T14:55:40.896724,Soaltee Hotel Limited
37,,2021053105001323,,SHL,38,8,300,239.0,71700.0,2021-05-31,30203392,147,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2021-05-31T14:55:40.896044,Soaltee Hotel Limited
38,,2021053105001322,,SHL,38,34,100,239.0,23900.0,2021-05-31,30203711,147,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Vision Securities Pvt. Ltd,2021-05-31T14:55:39.876801,Soaltee Hotel Limited
39,,2021053105001321,,SHL,14,34,100,239.0,23900.0,2021-05-31,30203689,147,Nepal Stock House (PVT) Ltd.,Vision Securities Pvt. Ltd,2021-05-31T14:55:39.876121,Soaltee Hotel Limited
40,,2021053105001320,,SHL,45,50,270,239.0,64530.0,2021-05-31,30202855,147,Imperial Securities Company Pvt. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,2021-05-31T14:55:20.185276,Soaltee Hotel Limited
41,,2021053105001319,,SHL,45,3,180,239.0,43020.0,2021-05-31,30200536,147,Imperial Securities Company Pvt. Ltd.,Arun Securities (PVT) Ltd.,2021-05-31T14:54:14.546481,Soaltee Hotel Limited
42,,2021053105001318,,KLBSL,37,42,10,1653.0,16530.0,2021-05-31,30200805,694,Swarna Laxmi Securities Pvt. Ltd.,Sani Securities Company Ltd.,2021-05-31T14:54:07.898237,Kisan Lagubitta Bittiya Sanstha Limited
43,,2021053105001317,,SHL,45,34,550,239.0,131450.0,2021-05-31,30200017,147,Imperial Securities Company Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T14:53:52.02281,Soaltee Hotel Limited
44,,2021053105001316,,SHL,43,34,250,239.0,59750.0,2021-05-31,30200010,147,South Asian Bulls Pvt. Ltd.,Vision Securities Pvt. Ltd,2021-05-31T14:53:52.022149,Soaltee Hotel Limited
45,,2021053105001315,,SHL,57,25,200,240.0,48000.0,2021-05-31,30200067,147,Aryatara Investment & Securities,Sweta Securities Private Limited,2021-05-31T14:53:36.846609,Soaltee Hotel Limited
46,,2021053105001314,,SHL,56,25,100,240.0,24000.0,2021-05-31,30199789,147,Sri Hari Securities Pvt. Ltd.,Sweta Securities Private Limited,2021-05-31T14:53:31.613226,Soaltee Hotel Limited
47,,2021053105001313,,SHL,43,35,100,239.0,23900.0,2021-05-31,30199643,147,South Asian Bulls Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2021-05-31T14:53:27.711713,Soaltee Hotel Limited
48,,2021053105001312,,SHL,41,25,100,240.0,24000.0,2021-05-31,30198887,147,Linch Stock Market Ltd.,Sweta Securities Private Limited,2021-05-31T14:53:06.012524,Soaltee Hotel Limited
49,,2021053105001311,,KLBSL,54,42,31,1651.0,51181.0,2021-05-31,30198839,694,Sewa Securities Pvt. Ltd.,Sani Securities Company Ltd.,2021-05-31T14:53:03.107799,Kisan Lagubitta Bittiya Sanstha Limited
50,,2021053105001310,,SHL,20,39,100,239.0,23900.0,2021-05-31,30198700,147,Sipla Securities Private Limited,Sumeru Securities Pvt. Ltd.,2021-05-31T14:53:00.502993,Soaltee Hotel Limited
51,,2021053105001309,,SHL,19,39,300,239.0,71700.0,2021-05-31,30198696,147,Nepal Investment And Securities Trading Private Limited,Sumeru Securities Pvt. Ltd.,2021-05-31T14:53:00.502493,Soaltee Hotel Limited
52,,2021053105001308,,SHL,1,39,600,239.0,143400.0,2021-05-31,30198688,147,Kumari Securities Private Limited,Sumeru Securities Pvt. Ltd.,2021-05-31T14:53:00.501825,Soaltee Hotel Limited
53,,2021053105001307,,SHL,5,38,100,240.0,24000.0,2021-05-31,30198632,147,Market Securities & Exchange (PVT) Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2021-05-31T14:52:59.704263,Soaltee Hotel Limited
54,,2021053105001306,,SHL,34,28,100,240.0,24000.0,2021-05-31,30198674,147,Vision Securities Pvt. Ltd,Shree Krishna Securities Ltd.,2021-05-31T14:52:53.630143,Soaltee Hotel Limited
55,,2021053105001305,,SHL,1,25,500,239.0,119500.0,2021-05-31,30198405,147,Kumari Securities Private Limited,Sweta Securities Private Limited,2021-05-31T14:52:41.6638,Soaltee Hotel Limited
56,,2021053105001304,,SHL,45,28,837,240.0,200880.0,2021-05-31,30197917,147,Imperial Securities Company Pvt. Ltd.,Shree Krishna Securities Ltd.,2021-05-31T14:52:32.110747,Soaltee Hotel Limited
57,,2021053105001303,,SHL,45,57,163,240.0,39120.0,2021-05-31,30197862,147,Imperial Securities Company Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:52:32.110064,Soaltee Hotel Limited
58,,2021053105001302,,SHL,1,17,100,239.0,23900.0,2021-05-31,30197879,147,Kumari Securities Private Limited,ABC Securities Private Limited,2021-05-31T14:52:30.530474,Soaltee Hotel Limited
59,,2021053105001301,,SHL,1,14,300,239.0,71700.0,2021-05-31,30197924,147,Kumari Securities Private Limited,Nepal Stock House (PVT) Ltd.,2021-05-31T14:52:27.806268,Soaltee Hotel Limited
60,,2021053105001300,,SHL,1,17,100,239.0,23900.0,2021-05-31,30195319,147,Kumari Securities Private Limited,ABC Securities Private Limited,2021-05-31T14:51:25.452694,Soaltee Hotel Limited
61,,2021053105001299,,SHL,14,57,100,240.0,24000.0,2021-05-31,30194498,147,Nepal Stock House (PVT) Ltd.,Aryatara Investment & Securities,2021-05-31T14:51:02.28803,Soaltee Hotel Limited
62,,2021053105001298,,SHL,20,57,100,240.0,24000.0,2021-05-31,30194206,147,Sipla Securities Private Limited,Aryatara Investment & Securities,2021-05-31T14:50:50.713525,Soaltee Hotel Limited
63,,2021053105001297,,SHL,11,57,330,240.0,79200.0,2021-05-31,30194194,147,Malla & Malla Stock Broking Company Pvt. Limited,Aryatara Investment & Securities,2021-05-31T14:50:46.972104,Soaltee Hotel Limited
64,,2021053105001296,,SHL,1,45,400,239.0,95600.0,2021-05-31,30193303,147,Kumari Securities Private Limited,Imperial Securities Company Pvt. Ltd.,2021-05-31T14:50:34.746692,Soaltee Hotel Limited
65,,2021053105001295,,SHL,35,57,500,240.0,120000.0,2021-05-31,30193020,147,Kohinoor Investment & Securities Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:50:26.001572,Soaltee Hotel Limited
66,,2021053105001294,,SHL,49,57,100,240.0,24000.0,2021-05-31,30191488,147,Online Securities Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:49:35.156009,Soaltee Hotel Limited
67,,2021053105001293,,SHL,51,57,100,240.0,24000.0,2021-05-31,30190951,147,Oxford Securities Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:49:24.955907,Soaltee Hotel Limited
68,,2021053105001292,,SHL,1,57,100,240.0,24000.0,2021-05-31,30191179,147,Kumari Securities Private Limited,Aryatara Investment & Securities,2021-05-31T14:49:21.936161,Soaltee Hotel Limited
69,,2021053105001291,,SHL,1,57,200,240.0,48000.0,2021-05-31,30189952,147,Kumari Securities Private Limited,Aryatara Investment & Securities,2021-05-31T14:49:01.569432,Soaltee Hotel Limited
70,,2021053105001290,,SHL,11,45,100,239.0,23900.0,2021-05-31,30190311,147,Malla & Malla Stock Broking Company Pvt. Limited,Imperial Securities Company Pvt. Ltd.,2021-05-31T14:49:00.702181,Soaltee Hotel Limited
71,,2021053105001289,,SHL,3,45,200,239.0,47800.0,2021-05-31,30190397,147,Arun Securities (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,2021-05-31T14:49:00.702073,Soaltee Hotel Limited
72,,2021053105001288,,SHL,1,45,100,239.0,23900.0,2021-05-31,30190376,147,Kumari Securities Private Limited,Imperial Securities Company Pvt. Ltd.,2021-05-31T14:49:00.701863,Soaltee Hotel Limited
73,,2021053105001287,,SHL,45,57,1000,240.0,240000.0,2021-05-31,30188337,147,Imperial Securities Company Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:48:02.735059,Soaltee Hotel Limited
74,,2021053105001286,,SHL,46,57,207,240.0,49680.0,2021-05-31,30187805,147,Kalika Securities Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:47:50.555166,Soaltee Hotel Limited
75,,2021053105001285,,SHL,38,57,500,240.0,120000.0,2021-05-31,30187510,147,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Aryatara Investment & Securities,2021-05-31T14:47:48.960552,Soaltee Hotel Limited
76,,2021053105001284,,SHL,57,57,100,240.0,24000.0,2021-05-31,30187441,147,Aryatara Investment & Securities,Aryatara Investment & Securities,2021-05-31T14:47:31.293605,Soaltee Hotel Limited
77,,2021053105001283,,SHL,4,57,100,240.0,24000.0,2021-05-31,30187693,147,Opal Securities Investment (PVT) Ltd.,Aryatara Investment & Securities,2021-05-31T14:47:29.257697,Soaltee Hotel Limited
78,,2021053105001282,,SHL,56,57,400,240.0,96000.0,2021-05-31,30187411,147,Sri Hari Securities Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:47:27.174197,Soaltee Hotel Limited
79,,2021053105001281,,SHL,56,8,100,240.0,24000.0,2021-05-31,30186970,147,Sri Hari Securities Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2021-05-31T14:47:22.750135,Soaltee Hotel Limited
80,,2021053105001280,,SHL,48,58,200,241.0,48200.0,2021-05-31,30185909,147,Trishakti Securities Public Limited,Naasa Securities Co. Ltd.,2021-05-31T14:46:55.553003,Soaltee Hotel Limited
81,,2021053105001279,,SHL,4,58,150,241.0,36150.0,2021-05-31,30186064,147,Opal Securities Investment (PVT) Ltd.,Naasa Securities Co. Ltd.,2021-05-31T14:46:48.651376,Soaltee Hotel Limited
82,,2021053105001278,,SHL,4,54,100,241.0,24100.0,2021-05-31,30186018,147,Opal Securities Investment (PVT) Ltd.,Sewa Securities Pvt. Ltd.,2021-05-31T14:46:48.650629,Soaltee Hotel Limited
83,,2021053105001277,,SHL,29,54,100,241.0,24100.0,2021-05-31,30185429,147,Trisul Securities & Invt. Ltd.,Sewa Securities Pvt. Ltd.,2021-05-31T14:46:30.052902,Soaltee Hotel Limited
84,,2021053105001276,,SHL,54,57,100,241.0,24100.0,2021-05-31,30184740,147,Sewa Securities Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:46:06.643375,Soaltee Hotel Limited
85,,2021053105001275,,SHL,34,50,100,240.0,24000.0,2021-05-31,30184637,147,Vision Securities Pvt. Ltd,Cristal Kanchanjanga Securites Pvt. Ltd.,2021-05-31T14:45:41.325477,Soaltee Hotel Limited
86,,2021053105001274,,KLBSL,5,52,10,1653.0,16530.0,2021-05-31,30183114,694,Market Securities & Exchange (PVT) Ltd.,Sundhara Securities Limited,2021-05-31T14:45:03.447331,Kisan Lagubitta Bittiya Sanstha Limited
87,,2021053105001273,,SHL,36,10,100,240.0,24000.0,2021-05-31,30183161,147,Secured Securities Ltd.,Pragyan Securities (PVT) Ltd.,2021-05-31T14:44:54.734885,Soaltee Hotel Limited
88,,2021053105001272,,SHL,14,50,105,240.0,25200.0,2021-05-31,30182176,147,Nepal Stock House (PVT) Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,2021-05-31T14:44:46.606009,Soaltee Hotel Limited
89,,2021053105001271,,SHL,44,50,100,240.0,24000.0,2021-05-31,30182166,147,Dynamic Money Managers Securities Pvt. Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,2021-05-31T14:44:46.605491,Soaltee Hotel Limited
90,,2021053105001270,,SHL,38,50,400,240.0,96000.0,2021-05-31,30182102,147,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,2021-05-31T14:44:46.604717,Soaltee Hotel Limited
91,,2021053105001269,,SHL,38,8,100,240.0,24000.0,2021-05-31,30182424,147,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2021-05-31T14:44:39.711919,Soaltee Hotel Limited
92,,2021053105001268,,SHL,55,57,100,241.0,24100.0,2021-05-31,30182274,147,Bhrikuti Stock Broking Co. Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:44:33.291469,Soaltee Hotel Limited
93,,2021053105001267,,SHL,48,26,200,240.0,48000.0,2021-05-31,30181195,147,Trishakti Securities Public Limited,Asian Securities Private Ltd.,2021-05-31T14:43:52.979069,Soaltee Hotel Limited
94,,2021053105001266,,SHL,42,26,100,240.0,24000.0,2021-05-31,30181191,147,Sani Securities Company Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.978544,Soaltee Hotel Limited
95,,2021053105001265,,SHL,55,26,100,240.0,24000.0,2021-05-31,30181187,147,Bhrikuti Stock Broking Co. Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.978018,Soaltee Hotel Limited
96,,2021053105001264,,SHL,34,26,100,240.0,24000.0,2021-05-31,30181183,147,Vision Securities Pvt. Ltd,Asian Securities Private Ltd.,2021-05-31T14:43:52.977499,Soaltee Hotel Limited
97,,2021053105001263,,SHL,45,26,200,240.0,48000.0,2021-05-31,30181179,147,Imperial Securities Company Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.97701,Soaltee Hotel Limited
98,,2021053105001262,,SHL,21,26,100,240.0,24000.0,2021-05-31,30181175,147,Midas Stock Broking Company Private Limited,Asian Securities Private Ltd.,2021-05-31T14:43:52.97646,Soaltee Hotel Limited
99,,2021053105001261,,SHL,42,26,200,240.0,48000.0,2021-05-31,30181168,147,Sani Securities Company Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.975937,Soaltee Hotel Limited
100,,2021053105001260,,SHL,14,26,100,240.0,24000.0,2021-05-31,30181062,147,Nepal Stock House (PVT) Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.975397,Soaltee Hotel Limited
101,,2021053105001259,,SHL,6,26,500,240.0,120000.0,2021-05-31,30181058,147,Agrawal Securities (PVT) Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.974872,Soaltee Hotel Limited
102,,2021053105001258,,SHL,14,26,100,240.0,24000.0,2021-05-31,30181050,147,Nepal Stock House (PVT) Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.974273,Soaltee Hotel Limited
103,,2021053105001257,,SHL,28,26,135,240.0,32400.0,2021-05-31,30181044,147,Shree Krishna Securities Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.973734,Soaltee Hotel Limited
104,,2021053105001256,,SHL,17,26,533,240.0,127920.0,2021-05-31,30181032,147,ABC Securities Private Limited,Asian Securities Private Ltd.,2021-05-31T14:43:52.97319,Soaltee Hotel Limited
105,,2021053105001255,,SHL,47,26,100,240.0,24000.0,2021-05-31,30181020,147,Neev Securities Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.97267,Soaltee Hotel Limited
106,,2021053105001254,,SHL,6,26,100,240.0,24000.0,2021-05-31,30181015,147,Agrawal Securities (PVT) Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.972114,Soaltee Hotel Limited
107,,2021053105001253,,SHL,59,26,200,240.0,48000.0,2021-05-31,30181009,147,Deevyaa Securities & Stock House Pvt. Ltd,Asian Securities Private Ltd.,2021-05-31T14:43:52.971566,Soaltee Hotel Limited
108,,2021053105001252,,SHL,52,26,100,240.0,24000.0,2021-05-31,30181104,147,Sundhara Securities Limited,Asian Securities Private Ltd.,2021-05-31T14:43:52.971048,Soaltee Hotel Limited
109,,2021053105001251,,SHL,42,26,500,240.0,120000.0,2021-05-31,30181098,147,Sani Securities Company Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.970476,Soaltee Hotel Limited
110,,2021053105001250,,SHL,52,26,300,240.0,72000.0,2021-05-31,30181092,147,Sundhara Securities Limited,Asian Securities Private Ltd.,2021-05-31T14:43:52.969918,Soaltee Hotel Limited
111,,2021053105001249,,SHL,48,26,200,240.0,48000.0,2021-05-31,30181084,147,Trishakti Securities Public Limited,Asian Securities Private Ltd.,2021-05-31T14:43:52.969333,Soaltee Hotel Limited
112,,2021053105001248,,SHL,1,26,100,240.0,24000.0,2021-05-31,30181080,147,Kumari Securities Private Limited,Asian Securities Private Ltd.,2021-05-31T14:43:52.968788,Soaltee Hotel Limited
113,,2021053105001247,,SHL,51,26,100,240.0,24000.0,2021-05-31,30181074,147,Oxford Securities Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.968141,Soaltee Hotel Limited
114,,2021053105001246,,SHL,47,26,350,240.0,84000.0,2021-05-31,30181067,147,Neev Securities Pvt. Ltd.,Asian Securities Private Ltd.,2021-05-31T14:43:52.967318,Soaltee Hotel Limited
115,,2021053105001245,,SHL,29,48,100,241.0,24100.0,2021-05-31,30180187,147,Trisul Securities & Invt. Ltd.,Trishakti Securities Public Limited,2021-05-31T14:43:13.190872,Soaltee Hotel Limited
116,,2021053105001244,,KLBSL,20,52,82,1654.0,135628.0,2021-05-31,30179394,694,Sipla Securities Private Limited,Sundhara Securities Limited,2021-05-31T14:42:43.580753,Kisan Lagubitta Bittiya Sanstha Limited
117,,2021053105001243,,KLBSL,20,38,10,1653.0,16530.0,2021-05-31,30178795,694,Sipla Securities Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2021-05-31T14:42:37.472557,Kisan Lagubitta Bittiya Sanstha Limited
118,,2021053105001242,,SHL,56,48,500,241.0,120500.0,2021-05-31,30178702,147,Sri Hari Securities Pvt. Ltd.,Trishakti Securities Public Limited,2021-05-31T14:42:32.12814,Soaltee Hotel Limited
119,,2021053105001241,,SHL,48,51,103,241.0,24823.0,2021-05-31,30178523,147,Trishakti Securities Public Limited,Oxford Securities Pvt. Ltd.,2021-05-31T14:42:30.648069,Soaltee Hotel Limited
120,,2021053105001240,,SHL,47,51,200,241.0,48200.0,2021-05-31,30176093,147,Neev Securities Pvt. Ltd.,Oxford Securities Pvt. Ltd.,2021-05-31T14:41:07.253112,Soaltee Hotel Limited
121,,2021053105001239,,KLBSL,5,57,10,1653.0,16530.0,2021-05-31,30175801,694,Market Securities & Exchange (PVT) Ltd.,Aryatara Investment & Securities,2021-05-31T14:40:44.148422,Kisan Lagubitta Bittiya Sanstha Limited
122,,2021053105001238,,SHL,26,51,500,241.0,120500.0,2021-05-31,30175086,147,Asian Securities Private Ltd.,Oxford Securities Pvt. Ltd.,2021-05-31T14:40:31.112172,Soaltee Hotel Limited
123,,2021053105001237,,SHL,47,48,150,240.0,36000.0,2021-05-31,30174417,147,Neev Securities Pvt. Ltd.,Trishakti Securities Public Limited,2021-05-31T14:40:10.97997,Soaltee Hotel Limited
124,,2021053105001236,,SHL,51,48,100,240.0,24000.0,2021-05-31,30174413,147,Oxford Securities Pvt. Ltd.,Trishakti Securities Public Limited,2021-05-31T14:40:10.979367,Soaltee Hotel Limited
125,,2021053105001235,,SHL,59,48,300,240.0,72000.0,2021-05-31,30174382,147,Deevyaa Securities & Stock House Pvt. Ltd,Trishakti Securities Public Limited,2021-05-31T14:40:10.978608,Soaltee Hotel Limited
126,,2021053105001234,,SHL,49,51,200,241.0,48200.0,2021-05-31,30174035,147,Online Securities Pvt. Ltd.,Oxford Securities Pvt. Ltd.,2021-05-31T14:39:51.140681,Soaltee Hotel Limited
127,,2021053105001233,,SHL,58,51,180,241.0,43380.0,2021-05-31,30174408,147,Naasa Securities Co. Ltd.,Oxford Securities Pvt. Ltd.,2021-05-31T14:39:28.100968,Soaltee Hotel Limited
