,adjclose,open,high,low,volume,other,RSI,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,WilliamR
45,553,546.0,553.0,553,152,ok,93.36859775812675,97.5,1.0,1.0,1.0,49.34402219626219,11.87469576647812,14.532602465398728,421.9,266.780820012482,577.019179987518,73.53362407561887,496.8333333333333,478.4333333333333,3.773326953311922,-2.5
46,560,553.0,560.0,560,36,ok,93.67491125162717,100.0,1.0,1.0,1.0,49.69800722857178,9.78294463903017,13.779342218858854,433.4,273.21835311122555,593.5816468887745,73.91861877654566,511.3,494.5,3.3406243786040983,-0.0
47,549,560.0,549.0,549,100,ok,86.88324816131366,93.6046511627907,0.6399854415182017,0.8799951471727337,0.9599983823909112,47.493404109463086,6.062673215937174,13.501407996972969,444.65,285.1792816846929,604.120718315307,71.72864874184508,521.8666666666667,506.6666666666667,2.95566502463054,-6.395348837209302
48,529,549.0,539.0,529,76,ok,76.0823742880444,81.21212121212122,0.0,0.5466618138394006,0.8088856536707114,42.5743351849074,0.9148834331051888,14.151267197275672,454.6,300.2336824303954,608.9663175696046,67.91303016700599,532.3,515.1,3.284323085736095,-18.78787878787879
49,539,529.0,539.0,539,79,ok,77.58294378639627,86.70886075949367,0.0852957990912909,0.2417604135364975,0.556139124849544,39.23339036830328,-1.940849106799149,13.736140477548105,464.8,316.5547977167557,613.0452022832444,63.78881337489,538.7666666666667,524.9666666666666,2.594635246929068,-13.291139240506327
50,519,539.0,529.0,519,518,ok,68.34717041582776,68.46153846153847,0.0,0.0284319330304303,0.2722847201354428,33.73265344896453,-5.953268820910317,14.362526429793297,473.1,332.4274724759662,613.7725275240339,59.46841155106058,543.3,529.3,2.6104792093977256,-31.53846153846154
51,535,519.0,535.0,529,200,ok,71.29153543270026,79.50819672131148,0.1162505979495334,0.0671821323469414,0.1124581596379564,30.87454759241024,-7.049099741971688,14.526273786813965,482.3,351.01847045376087,613.5815295462392,54.439780031614816,546.7,533.3,2.4814814814814983,-20.49180327868853
52,482,535.0,525.0,482,3982,ok,53.52888168361107,31.57894736842105,0.0,0.0387501993165111,0.0447880882312943,22.24734977572064,-12.541038046929032,18.37364640813257,488.5,370.216442393712,606.783557606288,48.42724978763072,546.5,528.5,3.3488372093023258,-68.42105263157895
53,486,482.0,486.0,450,16450,ok,54.45127242719008,32.72727272727273,0.0229758896086169,0.0464088291860501,0.0507803869498342,16.177994500584077,-14.888314657652476,20.13628176731931,493.75,386.1825792816428,601.3174207183572,43.5716134555371,541.0,520.0,3.9585296889726673,-67.27272727272727
54,477,486.0,477.0,477,50,ok,51.95261659814176,24.545454545454547,0.0,0.0076586298695389,0.0309392194573667,10.582440372080155,-16.38709502892512,19.022653590587375,498.2,401.70626963372143,594.6937303662785,38.73694514904798,534.1,513.1,4.010695187165775,-75.45454545454545
55,470,477.0,470.0,470,50,ok,50.02967411420682,18.181818181818183,0.0,0.0076586298695389,0.0205753629750426,5.674836520964391,-17.03575910403271,17.82038823152864,501.95,416.6048771164979,587.295122883502,34.0054279842622,525.8,504.8,4.075295944110216,-81.81818181818181
56,470,470.0,470.0,461,792,ok,50.02967411420682,18.181818181818183,0.0,0.0,0.0051057532463593,2.1418057962185344,-16.455031863022853,16.938349408375775,504.95,429.0488142385109,580.8511857614891,30.06285206911144,517.4,494.6,4.5059288537549325,-81.81818181818181
57,479,470.0,479.0,471,515,ok,52.64336110358026,26.363636363636363,0.0598848158653382,0.019961605288446,0.0092067450526616,0.6463325594506273,-14.360404079832607,16.144514467538198,507.0,436.4138823847063,577.5861176152937,27.844622333449188,510.9333333333334,486.5333333333333,4.892394064964595,-73.63636363636364
58,375,479.0,375.0,375,132,ok,31.88759775079174,0.0,0.0,0.019961605288446,0.013307736858964,-11.959089247684062,-21.57266070957384,24.930063020784377,503.85,417.3901249133445,590.3098750866556,34.31968843372255,494.2,471.8,4.637681159420285,-100.0
59,387,375.0,387.0,380,634,ok,35.06872904882725,6.486486486486487,0.0514851855145392,0.0371233337932925,0.0256821814567282,-19.04532928106886,-22.92712059436691,23.637056718705946,500.05,400.98138741256105,599.118612587439,39.62348268670692,479.4666666666666,455.6666666666667,5.090183218079397,-93.51351351351352
60,391,387.0,394.0,391,179,ok,36.13938981738953,9.195402298850574,0.0773114243555581,0.0429322032900324,0.033339047457257,-23.02975870461711,-21.529240014332128,21.973351046835347,495.55,385.82584586792177,605.2741541320783,44.28378736033831,465.7333333333333,443.3333333333333,4.928131416837777,-90.80459770114942
