,adjclose,open,high,low,volume,other,RSI,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,WilliamR,adjclose_3,true_adjclose_3,buy_profit,sell_profit
487.0,1475.24,1472.85,1476.62,1472.13,35408700.0,ok,53.68778549261736,86.47759967118795,1.0,0.785786746582909,0.7326542635168126,1.8553163155174843,2.33440556494244,9.287628014480028,1463.037,1445.48352387699,1480.59047612301,2.399594285450076,1472.0793333333334,1458.6433333333334,0.9169069562819948,-13.522400328812058,1465.8889,1483.56,-9.351083984375009,0.0
488.0,1479.71,1475.34,1479.71,1474.15,22212300.0,ok,55.88680005749021,100.0,1.0,0.9506781658619138,0.8059640057865147,2.86744003918966,2.6772234308916927,8.91486521303202,1464.5665,1446.8005704999398,1482.33242950006,2.426100760881819,1474.1036666666666,1460.5276666666668,0.9252269507106602,-0.0,1464.9388,1514.31,-14.771157226562536,0.0
491.0,1514.31,1483.82,1516.07,1483.82,56275300.0,ok,69.56843548723276,97.15532568288349,1.0,0.9919242407245888,0.9919242407245888,8.100909036394114,5.263127211977069,10.898786740300354,1470.401,1444.500081946749,1496.3019180532508,3.522973400215415,1486.2916666666663,1466.8516666666667,1.316563255198122,-2.844674317116525,1462.9673,1488.98,0.0,51.342714843749945
503.0,1480.83,1483.8,1485.42,1480.22,35838300.0,ok,51.46508717123379,33.87127040720579,0.2999596717427362,0.2392858935484312,0.1508228137810997,-0.2917680609441504,-1.5927707767518977,10.821795806717828,1481.661,1457.4139095353405,1505.9080904646598,3.272960611726944,1491.0316666666663,1470.1896666666669,1.4076624239728024,-66.1287295927942,1456.6672,1487.6,-24.162763671874927,0.0
506.0,1487.6,1473.39,1490.33,1473.39,49629700.0,ok,55.13923167796538,61.72593882118854,0.8532470102891163,0.3975410773732195,0.2954347986905148,0.0949144373962553,-0.287230628949397,11.346259143097274,1483.0605,1460.4213935909252,1505.699606409075,3.053025336333195,1489.7516666666666,1464.7096666666666,1.6951990345899437,-38.27406117881146,1456.8003,1562.2800000000002,-30.79970703124991,0.0
508.0,1545.19,1520.64,1546.2,1519.96,78318000.0,ok,72.94079782459329,98.78925917046271,1.0,0.9510823367630392,0.675743185468881,10.486697702197487,7.393629500189002,15.37666990590879,1488.6045,1450.7948861564084,1526.4141138435914,5.0798736459001,1501.1756666666663,1469.457666666667,2.135436887756809,-1.2107408295372692,1459.3165,1614.5900000000001,-85.87347167968755,0.0
509.0,1562.28,1545.01,1562.28,1537.45,52584000.0,ok,76.10105186078067,100.0,1.0,1.0000000000000002,0.8765628263444748,16.1309833717155,10.430332135765612,16.322002915317903,1492.754,1443.4695463051326,1542.0384536948677,6.60315814861224,1510.2466666666664,1477.054666666667,2.2222063525786337,-0.0,1461.2715,1671.67,-101.00851562499997,0.0
525.0,1615.51,1624.71,1628.3,1612.9,38332000.0,ok,60.07304170105066,12.925736902406086,0.0,3.7007434154171886e-16,0.0464784379063471,16.017022493038667,-6.78604748464312,20.525282654544327,1606.317,1518.8094057923925,1693.8245942076076,10.895432745542449,1637.0596666666668,1604.6276666666668,2.0009332588316666,-87.07426309759391,1526.1528,1663.92,-89.35716796874999,0.0
529.0,1679.48,1671.46,1686.25,1671.46,102421000.0,ok,72.76409190866714,91.85808779314496,1.0,0.8315980330245228,0.5069374053423005,20.477670010399606,0.989070972378812,20.466496949646544,1630.576,1587.5300648143902,1673.6219351856098,5.279844077873068,1650.789,1615.627,2.15294071545082,-8.14191220685505,1543.5991,1788.9500000000003,-135.88087890625002,0.0
533.0,1803.41,1790.17,1817.02,1776.98,246388000.0,ok,84.78132823009608,93.5497630331754,1.0,1.0000000000000002,1.0000000000000002,48.60019223972972,16.98144591666211,27.586435648663088,1655.8615000000002,1536.04684108464,1775.6761589153605,14.47157976864131,1711.5259999999998,1660.7580000000005,3.0108970656089213,-6.450236966824598,1574.502,1974.72,-228.90804687500008,0.0
538.0,1993.2,1964.93,1996.04,1964.93,159115000.0,ok,87.30727366234868,88.53039085597224,0.8588879602787715,0.8596867596530071,0.9103396806799096,94.3365619426479,26.5730102659404,42.91301258617904,1740.9135,1462.9675690511813,2018.8594309488185,31.93104435674933,1896.8956666666663,1793.5896666666667,5.598504839833161,-11.469609144027746,1635.2672,2043.5600000000002,-357.93278808593755,0.0
548.0,2188.96,2098.74,2188.96,2098.74,524523000.0,ok,80.18620903805072,100.0,0.5126453458067928,0.3498372775360474,0.1998995211596085,79.51268858872936,0.2861379436134683,54.35607447347055,1958.5075,1683.6337421492217,2233.3812578507777,28.06971715459636,2116.4080000000004,1998.028,5.754373138870094,-0.0,1783.3739,2221.95,-405.58609863281254,0.0
552.0,2199.07,2223.59,2227.68,2189.22,223303000.0,ok,76.14724064523207,82.81816410056523,0.3631686104984075,0.5114929014798657,0.5545707568782919,86.6820730072709,1.8212232704100728,49.68294446204406,2054.212,1829.344903909866,2279.079096090134,21.89327061570413,2168.5473333333334,2071.293333333333,4.58762522679704,-17.181835899434766,1860.3915,2166.94,0.0,338.67852050781266
553.0,2205.09,2201.61,2214.06,2189.35,171243000.0,ok,76.50119359493078,85.16468524654066,0.378924879846459,0.4318570484126731,0.5087550064392568,82.02707950831018,-2.2670161828405213,47.18565001583966,2074.296,1871.998574865596,2276.593425134404,19.50516465677069,2185.6646666666666,2089.1206666666667,4.516905176369084,-14.835314753459333,1877.4316,2196.73,0.0,327.65835937500015
559.0,2352.12,2323.31,2375.35,2323.31,484993000.0,ok,80.45707264498401,93.9585446412317,0.888611016055818,0.759885345655572,0.5403934273894566,77.15184597372581,3.502420179597877,49.72735576006788,2156.0275,1953.749502197444,2358.305497802556,18.76395340992228,2275.6866666666665,2186.4166666666665,4.001252025390117,-6.041455358768308,1982.2891,2406.5,-369.8309374999999,0.0
560.0,2409.93,2352.71,2409.93,2352.64,321687000.0,ok,82.81794702805537,100.0,1.0,0.8962480171466224,0.7351948294530369,85.95012130451141,9.840556408306782,50.53562018406109,2171.452,1942.84302278342,2400.060977216581,21.055862825112463,2293.886333333333,2201.396333333333,4.114980385363966,-0.0,2000.4341,2510.89,-409.49591796874984,0.0
563.0,2510.89,2407.95,2508.93,2396.99,467424000.0,ok,84.64748176335897,100.56040028591852,1.0,0.9402421631326232,0.94778488831684,99.96889349260482,14.838689776256215,55.66169711418051,2232.5245,1962.100192699396,2502.948807300604,24.2258758907778,2370.9556666666663,2258.5796666666665,4.854742081386703,0.5604002859185236,2060.2876,2693.06,-450.6024023437499,0.0
568.0,2803.65,2779.55,2838.63,2779.55,529903000.0,ok,87.37614884499769,94.85171830156744,0.8950945030909211,0.8458969123166377,0.8838989573804449,160.25976207384429,32.769593668061844,75.0754807289525,2398.5885,1968.501009446028,2828.675990553972,35.861715384191314,2645.8066666666664,2482.872666666667,6.353838460557524,-5.148281698432556,2205.347,2521.4,0.0,598.3030761718751
